census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12086015200,1999,333,1666,1277,2301,98705,406600,2164,1773,40,1876,16,13,0,36,121,-888888888,632,8,62,652,3580,501,3522,13,30,57,16.65832916,83.34167084,63.88194097,19.45972986,19,-1673,11.55497723,6,2,66,22,3,1.5,1,2,0.5,4,14,0.2857142857,1,7,0.1428571429,30,20,16,2,1,0,1.722787784,2.349256069,1.566170713,1.25293657,0.09003601441,0.1200480192,0.0600240096,0,0.6006006006,0.7399697404,0.4115242824,1.49068323,0.08333333333,0.8283531878,12086,Miami-Dade County,Florida
12086015300,1710,210,1500,949,2426,91935,412900,2301,1613,10,1677,0,33,0,0,54,-888888888,522,28,77,705,2650,315,2474,25,69,0,12.28070175,87.71929825,55.49707602,32.22222222,23,-1513,4.091053805,4,1.333333333,39,13,1,1,2,4,0.5,1,1,1,1,2,0.5,9,18,12,0,1,0,1.369863014,0.9483667018,1.896733404,1.264488936,0.06666666667,0,0.06666666667,0,0.6349206349,0.5883819169,0.4350399556,1.236698303,0.09302325581,0.6872170836,12086,Miami-Dade County,Florida
12086015500,1701,197,1504,896,2188,59899,327600,1998,1654,8,1511,0,0,0,20,19,-888888888,457,52,202,386,2434,426,2406,46,132,8,11.58142269,88.41857731,52.67489712,35.74368019,53,-1554,10.76897744,10,3.333333333,64,21.33333333,1,1,3,4,0.75,4,4,1,3,5,0.6,24,24,16,0,0,1,2.380952381,2.678571429,2.678571429,1.785714286,0.0664893617,0,0,0.0664893617,1.692047377,1.022663808,1.15937044,2.256785605,0.1351351351,1.254066265,12086,Miami-Dade County,Florida
12086015600,1528,494,1034,647,1732,66458,207300,1506,1391,28,1166,0,0,0,16,93,-888888888,157,9,243,564,1721,807,2336,43,106,16,32.32984293,67.67015707,42.34293194,25.32722513,44,-1291,9.682911258,4,2,44,14.66666667,4,1.333333333,2,4,0.5,0,3,0,2,5,0.4,21,14,9,2,1,1,2.266872746,3.245749614,2.163833076,1.391035549,0.1289490651,0.1934235977,0.09671179884,0.09671179884,0.4048582996,0.9736644601,0.2774040203,1.460706982,0.12,0.8116957788,12086,Miami-Dade County,Florida
12086015700,711,132,579,348,1667,98550,692200,3026,657,9,586,7,38,0,0,0,-888888888,125,7,20,231,983,331,955,2,56,0,18.56540084,81.43459916,48.94514768,32.48945148,27,-557,5.965463108,2,2,25,8.333333333,,,2,2,1,0,1,0,0,2,0,9,10,6,,,,2.394636015,2.586206897,2.873563218,1.724137931,,,,,1.515151515,1.028541186,1.03816353,2.152777778,0.1935483871,1.196270475,12086,Miami-Dade County,Florida
12086002404,2494,2146,348,221,805,18313,252800,1692,1973,197,2278,0,0,0,0,324,-888888888,234,278,589,180,1731,640,1346,363,183,0,86.04651163,13.95348837,8.861267041,5.092221331,48,-1873,27.07985299,64,21.33333333,8,2.666666667,2,2,25,38,0.6578947368,19,30,0.6333333333,20,29,0.6896551724,3,4,1,0,2,0,1.206636501,1.357466063,1.809954751,0.4524886878,0.5747126437,0,0.5747126437,0,0.9940975458,0.518273061,0.6811436398,1.013941698,0.8888888889,0.5634341497,12086,Miami-Dade County,Florida
12086001606,1589,1267,322,207,1070,30651,184500,1289,1369,51,1580,0,9,0,0,160,-888888888,297,29,300,258,1671,274,1324,27,72,16,79.73568282,20.26431718,13.02706104,7.237256136,30,-1269,27.43421053,17,5.666666667,5,2.5,1,1,6,8,0.75,8,11,0.7272727273,3,13,0.2307692308,2,3,0,0,0,1,1.207729469,0.9661835749,1.449275362,0,0.3105590062,0,0,0.3105590062,0.4472507235,0.5187425113,0.3064507975,0.5540479421,0.693877551,0.3078772001,12086,Miami-Dade County,Florida
12086001206,1970,510,1460,874,1283,109148,448400,2958,1611,261,838,0,30,0,47,21,-888888888,363,87,192,435,1103,2266,1790,247,353,0,25.88832487,74.11167513,44.36548223,29.74619289,45,-1511,12.28210779,25,8.333333333,35,11.66666667,1,1,10,15,0.6666666667,12,19,0.6315789474,3,4,0.75,2,24,9,1,0,0,1.334858886,0.2288329519,2.745995423,1.029748284,0.06849315068,0.06849315068,0,0,1.633986928,0.5733469861,1.119588121,1.445086705,0.4166666667,0.803015795,12086,Miami-Dade County,Florida
12086002403,1553,1099,454,325,993,30744,200000,1634,955,156,1501,11,0,0,29,402,-888888888,217,62,164,482,2019,187,1902,179,19,0,70.76625885,29.23374115,20.9272376,8.306503542,68,-855,26.49521531,43,14.33333333,36,12,1,1,20,28,0.7142857143,14,26,0.5384615385,9,14,0.6428571429,13,20,3,0,1,0,3.692307692,4,6.153846154,0.9230769231,0.2202643172,0,0.2202643172,0,1.304215954,1.585915567,0.8936330299,1.849250936,0.5443037975,1.027604576,12086,Miami-Dade County,Florida
12086002501,1811,1318,493,242,1108,32631,241400,1302,1097,427,1468,0,0,0,0,287,-888888888,418,29,216,588,1304,611,1968,248,111,0,72.77747101,27.22252899,13.36278299,13.859746,63,-997,33.19222327,72,24,29,9.666666667,6,2,27,39,0.6923076923,27,45,0.6,18,30,0.6,12,10,7,2,2,2,3.994490358,4.958677686,4.132231405,2.892561983,0.4056795132,0.4056795132,0.4056795132,0.4056795132,1.820940819,1.715708703,1.247686671,2.158119658,0.7128712871,1.199238888,12086,Miami-Dade County,Florida
12086017600,2233,1386,847,561,1701,52673,185900,1311,2008,15,2038,0,106,0,16,88,-888888888,525,21,217,592,2615,385,3429,51,183,0,62.06896552,37.93103448,25.12315271,12.80788177,32,-1908,16.90254751,24,8,37,12.33333333,3,1.5,10,13,0.7692307692,8,16,0.5,6,13,0.4615384615,20,10,7,1,0,2,2.19845514,3.565062389,1.782531194,1.247771836,0.1770956316,0.1180637544,0,0.2361275089,0.5772005772,0.9442778119,0.3954908688,1.044341722,0.393442623,0.5803270457,12086,Miami-Dade County,Florida
12086017700,1433,706,727,546,1439,54899,169900,1305,1284,31,1345,0,21,0,10,87,-888888888,220,26,110,447,1845,248,2112,141,109,0,49.26727146,50.73272854,38.10188416,12.63084438,34,-1184,19.2018244,18,6,40,13.33333333,10,3.333333333,7,9,0.7777777778,9,14,0.6428571429,2,3,0.6666666667,19,6,15,3,4,3,2.442002442,3.47985348,1.098901099,2.747252747,0.4585052728,0.4126547455,0.5502063274,0.4126547455,0.8498583569,1.048885957,0.5823126885,1.544195953,0.3103448276,0.8580895088,12086,Miami-Dade County,Florida
12086017800,1973,1496,477,386,1383,44345,155000,1159,1947,9,1919,6,0,0,11,0,-888888888,338,8,137,624,1933,224,3310,131,67,24,75.82361885,24.17638115,19.56411556,4.612265585,33,-1847,20.00607626,45,15,20,6.666666667,2,2,12,22,0.5454545455,18,43,0.4186046512,15,40,0.375,8,8,4,2,0,0,1.727115717,2.07253886,2.07253886,1.03626943,0.4192872117,0.4192872117,0,0,1.002673797,0.7418286689,0.6870199834,1.151257527,0.6923076923,0.6397387613,12086,Miami-Dade County,Florida
12086017900,2492,344,2148,1619,2220,83296,331200,1997,2288,49,2131,0,87,16,0,52,-888888888,735,63,230,1141,3730,1060,4133,74,33,0,13.80417335,86.19582665,64.96789727,21.22792937,25,-2188,12.38562821,26,8.666666667,116,38.66666667,1,1,9,16,0.5625,15,24,0.625,2,7,0.2857142857,40,44,32,0,0,1,2.388305538,2.470660902,2.717726992,1.976528721,0.04655493482,0,0,0.04655493482,2.519379845,1.025822127,1.726248661,2.411275259,0.1830985915,1.339914146,12086,Miami-Dade County,Florida
12086018000,3059,1168,1891,1376,2164,83724,332500,2132,2640,159,2399,0,100,0,55,105,-888888888,1028,73,125,1131,4178,1271,4746,77,205,0,38.18241255,61.81758745,44.98202027,16.83556718,20,-2540,13.65828453,79,26.33333333,110,36.66666667,1,1,33,62,0.5322580645,20,45,0.4444444444,26,67,0.3880597015,43,33,34,1,0,0,2.664728682,3.125,2.398255814,2.470930233,0.05288207298,0.05288207298,0,0,2.25456621,1.144551064,1.544801555,2.476415094,0.417989418,1.376111502,12086,Miami-Dade County,Florida
12086018100,1575,617,958,710,1588,59148,280000,1692,1176,36,1357,0,0,0,72,291,-888888888,289,14,238,538,2080,608,2111,63,64,0,39.17460317,60.82539683,45.07936508,15.74603175,36,-1076,13.01409539,18,6,45,15,1,1,9,9,1,4,8,0.5,5,5,1,17,19,9,1,0,0,2.112676056,2.394366197,2.676056338,1.267605634,0.1043841336,0.1043841336,0,0,0.9724473258,0.9074340831,0.6663091703,1.582516956,0.2857142857,0.879383989,12086,Miami-Dade County,Florida
12086018200,728,204,524,404,1602,79638,332300,2087,558,53,564,5,25,0,27,60,-888888888,179,0,22,387,1036,482,1364,30,62,0,28.02197802,71.97802198,55.49450549,16.48351648,28,-458,18.32532601,13,4.333333333,28,9.333333333,,,4,5,0.8,4,9,0.4444444444,5,7,0.7142857143,12,6,10,,,,2.310231023,2.97029703,1.485148515,2.475247525,,,,,2.124183007,0.9922876552,1.455464557,2.247807018,0.3170731707,1.249076981,12086,Miami-Dade County,Florida
12086018300,1525,566,959,722,1955,68346,307500,1772,1230,65,1256,0,49,0,56,125,-888888888,258,0,70,705,2029,722,2639,180,55,0,37.1147541,62.8852459,47.3442623,15.54098361,28,-1130,15.53415061,13,4.333333333,48,16,3,1,3,5,0.6,6,11,0.5454545455,4,7,0.5714285714,30,8,10,1,1,1,2.216066482,4.155124654,1.108033241,1.385041551,0.1042752868,0.1042752868,0.1042752868,0.1042752868,0.765606596,0.9518422146,0.5245843988,1.578674948,0.2131147541,0.8772490357,12086,Miami-Dade County,Florida
12086018400,1277,737,540,409,1641,53967,258800,1439,1045,47,1053,0,56,0,40,89,-888888888,271,7,187,395,1356,503,1624,49,247,0,57.71339076,42.28660924,32.02819107,10.25841817,34,-945,9.539727436,13,4.333333333,42,14,3,3,4,9,0.4444444444,5,8,0.625,4,6,0.6666666667,19,13,10,3,0,0,3.422982885,4.645476773,3.178484108,2.444987775,0.5555555556,0.5555555556,0,0,0.5879692447,1.470235499,0.4028694297,1.599767307,0.2363636364,0.8889697836,12086,Miami-Dade County,Florida
12086018500,1521,948,573,453,1707,58125,286400,1740,1151,108,1087,0,25,0,52,185,-888888888,331,38,140,359,1493,1021,1840,25,79,0,62.32741617,37.67258383,29.78303748,7.889546351,33,-1051,15.79172002,50,16.66666667,52,17.33333333,1,1,23,53,0.4339622642,11,56,0.1964285714,16,57,0.2807017544,25,15,12,0,1,0,3.826342899,5.518763797,3.311258278,2.649006623,0.1745200698,0,0.1745200698,0,1.758087201,1.643486208,1.20462013,2.426837973,0.4901960784,1.348562143,12086,Miami-Dade County,Florida
12086018600,2336,763,1573,1187,1548,71438,284800,1824,2109,112,1890,0,0,0,19,96,-888888888,513,27,235,938,3663,897,3861,136,120,0,32.66267123,67.33732877,50.81335616,16.5239726,33,-2009,15.81671159,25,8.333333333,68,22.66666667,4,2,8,29,0.275862069,11,24,0.4583333333,6,24,0.25,34,24,10,1,3,0,1.909575962,2.864363943,2.02190396,0.8424599832,0.1271455817,0.06357279085,0.1907183725,0,1.092179991,0.8201987743,0.7483485475,1.58974359,0.2688172043,0.8833997351,12086,Miami-Dade County,Florida
12086018700,1240,175,1065,722,2065,78000,352900,1914,1100,39,996,0,46,0,0,55,-888888888,293,7,79,482,1995,706,1918,38,33,20,14.11290323,85.88709677,58.22580645,27.66129032,31,-1000,10.74142534,4,2,36,12,1,1,2,3,0.6666666667,2,5,0.4,0,2,0,10,16,10,0,0,1,1.662049861,1.385041551,2.216066482,1.385041551,0.09389671362,0,0,0.09389671362,1.142857143,0.7138816609,0.7830719201,1.560758082,0.1428571429,0.8672928676,12086,Miami-Dade County,Florida
12086018800,2990,1791,1199,856,1589,53951,311600,2114,2551,201,2210,0,115,0,0,123,-888888888,571,40,336,753,2749,2294,3974,78,115,0,59.89966555,40.10033445,28.62876254,11.47157191,32,-2451,17.02681299,62,20.66666667,82,27.33333333,1,1,28,56,0.5,17,45,0.3777777778,17,61,0.2786885246,29,25,28,0,0,1,3.193146417,3.387850467,2.920560748,3.271028037,0.0834028357,0,0,0.0834028357,1.153917737,1.371516415,0.7906505056,1.813373631,0.4305555556,1.007668026,12086,Miami-Dade County,Florida
12086018900,2037,234,1803,1247,2056,93228,323300,1981,1728,108,1269,55,71,0,48,27,-888888888,443,0,168,525,2755,2559,2989,76,148,0,11.48748159,88.51251841,61.21747668,27.29504173,40,-1628,12.05310002,6,2,77,25.66666667,1,1,3,4,0.75,1,1,1,2,3,0.6666666667,37,28,12,0,0,1,2.058273189,2.967121091,2.245388933,0.9623095429,0.05546311703,0,0,0.05546311703,0.8547008547,0.8840670288,0.5856307095,1.868107135,0.07228915663,1.038082719,12086,Miami-Dade County,Florida
12086019000,1860,463,1397,886,1694,82179,308400,1932,1616,81,1451,0,44,0,76,43,-888888888,429,8,260,606,2128,1255,2540,84,113,0,24.89247312,75.10752688,47.6344086,27.47311828,38,-1516,13.92341283,13,4.333333333,69,23,,,8,9,0.8888888889,2,7,0.2857142857,3,6,0.5,30,17,22,,,,2.595936795,3.386004515,1.918735892,2.483069977,,,,,0.935925126,1.115003655,0.6412845998,2.026192241,0.1585365854,1.125928546,12086,Miami-Dade County,Florida
12086015800,1494,491,1003,550,1608,44703,251800,1468,1373,47,1328,0,24,0,18,32,-888888888,289,91,170,383,2007,588,1921,19,61,25,32.8647925,67.1352075,36.81392236,30.32128514,45,-1273,18.08375635,5,2.5,39,13,2,1,3,4,0.75,2,3,0.6666666667,0,2,0,6,13,20,1,1,0,2.363636364,1.090909091,2.363636364,3.636363636,0.09970089731,0.09970089731,0.09970089731,0,0.5091649695,1.015226253,0.3488736915,1.48895293,0.1612903226,0.8273916828,12086,Miami-Dade County,Florida
12086015900,1081,210,871,650,1691,63156,277200,1763,1022,0,986,0,7,0,52,0,-888888888,168,9,79,240,1492,294,1781,7,0,0,19.42645698,80.57354302,60.12950971,20.4440333,40,-922,22.32905983,5,1.666666667,16,5.333333333,1,1,2,2,1,1,3,0.3333333333,2,3,0.6666666667,3,4,9,1,0,0,0.8205128205,0.4615384615,0.6153846154,1.384615385,0.1148105626,0.1148105626,0,0,0.7936507937,0.3524256815,0.5437999445,0.8139534884,0.2380952381,0.4523033153,12086,Miami-Dade County,Florida
12086016000,1439,491,948,587,1589,50670,215400,1506,1368,11,1302,0,19,0,0,41,-888888888,213,35,162,381,1716,619,2177,7,80,0,34.1209173,65.8790827,40.79221682,25.08686588,42,-1268,17.32844634,6,2,27,9,,,2,2,1,2,4,0.5,2,2,1,19,4,4,,,,1.533219761,3.236797274,0.6814310051,0.6814310051,,,,,0.4073319756,0.6585467111,0.2790989532,1.020408163,0.1818181818,0.5670274798,12086,Miami-Dade County,Florida
12086016100,1340,204,1136,785,1982,73345,286200,1757,1260,0,1241,0,53,0,0,27,-888888888,193,9,102,490,2452,411,2248,82,28,0,15.2238806,84.7761194,58.58208955,26.19402985,32,-1160,11.98086541,5,1.666666667,37,12.33333333,,,1,1,1,3,4,0.75,1,3,0.3333333333,19,8,10,,,,1.571125265,2.420382166,1.01910828,1.27388535,,,,,0.8169934641,0.6748278376,0.5597940606,1.415571284,0.119047619,0.7866144613,12086,Miami-Dade County,Florida
12086016200,1046,204,842,587,1781,74432,318300,1902,936,33,923,0,31,0,30,16,-888888888,207,0,103,224,1505,264,1404,23,99,32,19.50286807,80.49713193,56.11854685,24.37858509,33,-836,11.9047619,5,1.666666667,58,19.33333333,,,2,3,0.6666666667,2,4,0.5,1,1,1,21,23,14,,,,3.293583191,3.577512777,3.918228279,2.385008518,,,,,0.8169934641,1.414655898,0.5597940606,2.654867257,0.07936507937,1.475275036,12086,Miami-Dade County,Florida
12086016300,1328,132,1196,901,2314,114712,366700,2136,1159,15,1203,0,15,0,6,133,-888888888,367,46,43,540,1943,476,2191,24,64,0,9.939759036,90.06024096,67.84638554,22.21385542,30,-1059,6.060606061,6,3,50,16.66666667,,,2,7,0.2857142857,4,5,0.8,0,1,0,24,20,6,,,,1.849796522,2.663706992,2.219755827,0.6659267481,,,,,2.272727273,0.7945223813,1.557245296,1.903839948,0.1525423729,1.057938976,12086,Miami-Dade County,Florida
12086016400,1812,181,1631,1335,2475,88038,370100,2195,1647,25,1664,0,17,0,37,86,-888888888,637,0,104,647,3070,554,3140,26,20,0,9.988962472,90.01103753,73.67549669,16.33554084,17,-1547,4.931470035,14,4.666666667,72,24,,,5,6,0.8333333333,4,5,0.8,5,12,0.4166666667,35,21,16,,,,1.797752809,2.621722846,1.573033708,1.198501873,,,,,2.578268877,0.772168628,1.766598715,1.890941073,0.1627906977,1.05077124,12086,Miami-Dade County,Florida
12086016600,1106,213,893,650,1613,73803,285200,1593,1054,26,1068,0,0,0,18,8,-888888888,191,22,123,330,1830,296,1622,45,32,0,19.25858951,80.74141049,58.77034358,21.97106691,34,-954,10.94594595,9,3,54,18,,,4,6,0.6666666667,3,3,1,2,3,0.6666666667,23,15,16,,,,2.769230769,3.538461538,2.307692308,2.461538462,,,,,1.408450704,1.189436675,0.9650534227,2.433371958,0.1428571429,1.352192993,12086,Miami-Dade County,Florida
12086016700,1365,244,1121,763,2088,69648,310000,1772,1301,30,1273,0,14,0,20,0,-888888888,109,22,48,408,2304,298,2080,22,0,0,17.87545788,82.12454212,55.8974359,26.22710623,33,-1201,13.89667601,9,3,42,14,1,1,5,8,0.625,3,4,0.75,1,4,0.25,20,13,9,1,0,0,1.834862385,2.621231979,1.703800786,1.179554391,0.08920606601,0.08920606601,0,0,1.229508197,0.7881078887,0.8424441764,1.688182721,0.1764705882,0.9381010738,12086,Miami-Dade County,Florida
12086016800,1205,188,1017,681,1716,67245,268500,1658,1075,0,992,0,97,0,17,16,-888888888,254,10,176,454,1679,414,2060,0,59,0,15.60165975,84.39834025,56.51452282,27.88381743,44,-975,10.79734219,3,1.5,60,20,2,1,1,2,0.5,0,1,0,2,4,0.5,27,19,14,1,0,1,2.936857562,3.964757709,2.790014684,2.055800294,0.09832841691,0.09832841691,0,0.09832841691,0.7978723404,1.261435534,0.5466924974,2.47410817,0.06976744186,1.374829574,12086,Miami-Dade County,Florida
12086016900,1574,809,765,565,1455,50000,217300,1133,1537,9,1476,12,0,0,16,0,-888888888,229,60,122,369,1614,273,1799,115,85,8,51.39771283,48.60228717,35.89580686,12.7064803,39,-1437,20.7114797,11,3.666666667,32,10.66666667,2,1,3,3,1,3,6,0.5,5,6,0.8333333333,18,10,4,1,1,0,1.887905605,3.185840708,1.769911504,0.7079646018,0.1307189542,0.1307189542,0.1307189542,0,0.4532344458,0.8108909486,0.3105507718,1.043182921,0.2558139535,0.5796831149,12086,Miami-Dade County,Florida
12086001701,1373,796,577,306,848,25069,167300,1289,445,702,660,0,0,0,18,208,-888888888,175,44,141,262,680,1730,1284,91,149,215,57.97523671,42.02476329,22.28696286,19.73780044,55,-345,27.14012434,123,41,62,20.66666667,21,7,57,84,0.6785714286,43,62,0.6935483871,23,52,0.4423076923,28,20,14,5,9,7,6.753812636,9.150326797,6.535947712,4.575163399,1.213171577,0.8665511265,1.559792028,1.213171577,5.150753769,2.900889494,3.529234313,5.595886267,0.6648648649,3.109560862,12086,Miami-Dade County,Florida
12086010612,2971,723,2248,1937,1756,83324,293900,1926,2173,525,1734,0,80,0,108,85,-888888888,920,33,128,409,3439,3878,3938,183,40,0,24.33524066,75.66475934,65.1969034,10.46785594,22,-2073,9.671913522,32,10.66666667,163,54.33333333,3,1.5,13,32,0.40625,9,21,0.4285714286,10,23,0.4347826087,67,56,40,2,0,1,2.805024953,3.45895715,2.891068663,2.065049045,0.06672597865,0.08896797153,0,0.04448398577,1.475334255,1.20481095,1.010881225,2.443609023,0.1641025641,1.357881596,12086,Miami-Dade County,Florida
12086010613,1937,1073,864,629,1142,60717,288400,2605,1582,169,1271,0,24,0,79,83,-888888888,377,53,382,406,1954,1777,2286,106,168,0,55.39494063,44.60505937,32.47289623,12.13216314,30,-1482,6.875907112,27,9,96,32,3,1.5,11,14,0.7857142857,9,19,0.4736842105,7,14,0.5,43,35,18,2,1,0,5.087440382,6.836248013,5.564387917,2.861685215,0.1736111111,0.2314814815,0.1157407407,0,0.8387698043,2.185151284,0.574714946,2.40893067,0.2195121951,1.338611289,12086,Miami-Dade County,Florida
12086010614,2350,907,1443,1199,1415,60087,253100,1585,1331,942,1368,0,18,0,34,25,-888888888,780,0,85,919,1930,3379,3130,89,105,16,38.59574468,61.40425532,51.0212766,10.38297872,18,-1231,17.26476111,38,12.66666667,86,28.66666667,2,2,18,22,0.8181818182,14,22,0.6363636364,6,13,0.4615384615,40,25,21,0,2,0,2.39088129,3.336113428,2.085070892,1.75145955,0.1386001386,0,0.1386001386,0,1.396545388,1.026928461,0.9568960435,1.962646407,0.3064516129,1.090616957,12086,Miami-Dade County,Florida
12086010617,2359,1425,934,733,1419,72331,287500,2145,1724,490,1687,0,24,0,69,52,-888888888,950,34,0,698,2390,2250,3104,42,196,0,60.4069521,39.5930479,31.07248834,8.520559559,15,-1624,10.34775233,34,11.33333333,91,30.33333333,2,2,13,22,0.5909090909,12,18,0.6666666667,9,22,0.4090909091,33,31,27,0,2,0,4.138244657,4.502046385,4.229195089,3.683492497,0.2141327623,0,0.2141327623,0,0.7953216374,1.777453876,0.5449447865,1.930800124,0.272,1.072920393,12086,Miami-Dade County,Florida
12086010801,2206,1189,1017,564,1196,33780,157000,1386,1281,610,1515,19,52,11,32,201,-888888888,441,35,273,382,1053,2222,2184,168,211,369,53.89845875,46.10154125,25.56663645,20.53490481,26,-1181,26.33456188,83,27.66666667,57,19,6,2,30,39,0.7692307692,31,44,0.7045454545,22,40,0.55,15,27,15,3,2,1,3.368794326,2.659574468,4.787234043,2.659574468,0.1966568338,0.2949852507,0.1966568338,0.09832841691,2.326885338,1.446960494,1.594353748,2.662103061,0.5928571429,1.479295878,12086,Miami-Dade County,Florida
12086010802,2768,2051,717,459,1151,35254,164600,1359,1620,993,1612,0,45,0,80,30,-888888888,388,16,120,392,1628,3808,2998,139,72,0,74.09682081,25.90317919,16.58236994,9.320809249,20,-1520,25.04863813,87,29,62,20.66666667,5,1.666666667,31,38,0.8157894737,30,43,0.6976744186,26,42,0.619047619,27,18,17,3,1,1,4.502541757,5.882352941,3.921568627,3.703703704,0.2324500232,0.4184100418,0.1394700139,0.1394700139,1.413944417,1.93392633,0.9688176486,1.97875166,0.5838926174,1.099566436,12086,Miami-Dade County,Florida
12086011005,1512,397,1115,748,1364,52903,231700,1491,1243,158,1228,0,15,0,57,39,-888888888,267,0,44,352,1604,976,2162,110,97,0,26.25661376,73.74338624,49.47089947,24.27248677,47,-1143,27.46334542,26,8.666666667,63,21,3,1.5,12,12,1,8,10,0.8,6,11,0.5454545455,25,33,5,0,1,2,2.807486631,3.342245989,4.411764706,0.6684491979,0.134529148,0,0.08968609865,0.1793721973,2.183039463,1.205868287,1.495792291,2.590975255,0.2921348315,1.439771085,12086,Miami-Dade County,Florida
12086011007,2910,843,2067,1595,1701,70633,251000,1911,2225,596,1737,0,0,16,32,41,-888888888,987,30,260,690,2432,3541,3719,84,279,0,28.96907216,71.03092784,54.81099656,16.21993127,14,-2125,15.61957299,60,20,141,47,1,1,20,32,0.625,23,43,0.5348837209,17,49,0.3469387755,48,43,50,1,0,0,2.946708464,3.009404389,2.695924765,3.134796238,0.04837929366,0.04837929366,0,0,2.372479241,1.265666681,1.62559414,2.748154225,0.2985074627,1.527113385,12086,Miami-Dade County,Florida
12086011008,1196,558,638,501,1710,67885,240600,1780,888,155,784,0,63,0,39,51,-888888888,375,0,68,371,1002,1222,1489,55,27,31,46.65551839,53.34448161,41.88963211,11.4548495,16,-788,11.66952684,20,6.666666667,75,25,1,1,3,9,0.3333333333,11,18,0.6111111111,6,13,0.4615384615,25,27,23,0,0,1,4.99001996,4.99001996,5.389221557,4.590818363,0.1567398119,0,0,0.1567398119,1.19474313,2.143307382,0.8186235724,2.990242367,0.2105263158,1.661638601,12086,Miami-Dade County,Florida
12086011009,1654,793,861,622,1531,60962,251600,1964,1134,370,1041,0,37,0,64,49,-888888888,402,7,174,399,1143,1619,1482,92,163,0,47.94437727,52.05562273,37.60580411,14.44981862,16,-1034,11.55904388,25,8.333333333,108,36,4,2,8,11,0.7272727273,12,20,0.6,5,12,0.4166666667,54,30,24,3,0,1,5.78778135,8.681672026,4.823151125,3.8585209,0.2322880372,0.3484320557,0,0.1161440186,1.050861707,2.485960896,0.7200377576,3.133097762,0.1879699248,1.741021477,12086,Miami-Dade County,Florida
12086011101,2258,1673,585,332,1069,35082,59500,1236,1759,373,1751,47,0,0,31,48,-888888888,538,12,223,365,803,1483,2595,480,29,409,74.09211692,25.90788308,14.70327724,11.20460585,29,-1659,36.28144198,37,12.33333333,1,1,4,1.333333333,21,22,0.9545454545,12,19,0.6315789474,4,9,0.4444444444,0,0,1,1,2,1,0.3012048193,0,0,0.3012048193,0.2279202279,0.1709401709,0.3418803419,0.1709401709,0.7371986451,0.1293731323,0.5051196138,0.6650041563,0.925,0.3695341182,12086,Miami-Dade County,Florida
